,gameID,playerID,decision,savePercentage,PPSave%,evenSave%,play_id,strength,gameWinningGoal,emptyNet,PKSavePercentage
47576,2019020459.0,8476412.0,L,63.63636364,66.66666667,71.42857143,2010020727_276,Power Play,False,False,0.0
47572,2019020453.0,8475622.0,L,80.0,50.0,85.18518519,2011020368_267,Even,False,False,0.0
5852,2017020579.0,8470880.0,W,88.88888889,50.0,95.83333333,2015020552_209,Even,False,False,0.0
27493,2007020049.0,8467391.0,L,81.48148148,88.88888889,82.35294118,2014020531_194,Power Play,False,False,0.0
5847,2016021215.0,8476945.0,W,97.05882353,100.0,100.0,2015020889_319,Even,True,False,0.0
7413,2016020015.0,8470880.0,L,85.71428571,75.0,94.73684211,2017020303_57,Even,False,False,0.0
31728,2002021149.0,8458615.0,W,92.30769231,100.0,95.65217391,2013020930_341,Even,True,False,0.0
25578,2007021121.0,8469658.0,W,83.33333333,50.0,93.33333333,2014020038_149,Even,False,False,0.0
31742,2002020925.0,8458584.0,W,88.0,80.0,94.73684211,2013020395_197,Even,False,False,0.0
31749,2002020292.0,8468011.0,W,80.95238095,100.0,80.0,2012020015_252,Even,False,False,0.0
5846,2016021215.0,8471469.0,L,94.44444444,100.0,96.96969697,2015020889_251,Even,False,False,0.0
25559,2007020292.0,8460712.0,W,90.0,83.33333333,95.65217391,2014021098_171,Even,False,False,0.0
27571,2007020747.0,8464999.0,W,91.42857143,100.0,93.10344828,2014020393_178,Even,False,False,0.0
29386,2006020380.0,8466303.0,L,57.14285714,66.66666667,66.66666667,2013020963_280,Power Play,True,False,0.0
29369,2006020755.0,8469548.0,L,89.28571429,83.33333333,95.23809524,2013020227_80,Even,False,False,0.0
7274,2016021100.0,8476945.0,L,86.11111111,75.0,95.65217391,2017021021_305,Even,False,False,0.0
25377,2008020447.0,8469514.0,L,79.16666667,33.33333333,90.0,2014020594_301,Even,False,False,0.0
50869,2018020011.0,8474596.0,L,80.0,75.0,85.0,2011020339_34,Even,False,False,0.0
31967,2002020059.0,8458584.0,L,66.66666667,100.0,71.42857143,2012020119_153,Even,True,False,0.0
32112,2002020900.0,8459252.0,L,40.0,0.0,100.0,2013020134_288,Even,False,True,0.0
50890,2018020011.0,8474596.0,L,80.0,75.0,85.0,2010020771_160,Even,True,False,0.0
29242,2006020110.0,8448535.0,L,82.85714286,92.85714286,80.0,2013020611_203,Power Play,True,False,0.0
7205,2016020149.0,8474651.0,W,88.88888889,100.0,91.30434783,2015020212_308,Power Play,True,False,0.0
32117,2002020806.0,8460705.0,L,82.60869565,75.0,88.88888889,2013020152_194,Even,False,False,0.0
55515,2018021090.0,8468011.0,L,75.0,80.0,76.92307692,2009021200_4,Power Play,False,False,0.0
32123,2002020509.0,8469636.0,L,81.48148148,100.0,81.81818182,2013020022_36,Even,False,False,0.0
9180,2014021136.0,8471750.0,W,89.28571429,90.0,94.11764706,2015020144_82,Even,False,False,0.0
9183,2014020520.0,8474202.0,L,82.60869565,100.0,84.21052632,2015020144_262,Even,False,False,0.0
25183,2008020382.0,8467913.0,W,89.47368421,50.0,100.0,2014020036_144,Even,True,False,0.0
32140,2002020065.0,8455710.0,L,85.0,83.33333333,92.30769231,2012020238_64,Even,True,False,0.0
27744,2007020280.0,8460703.0,L,86.53846154,80.0,91.66666667,2013021085_156,Even,False,False,0.0
32181,2002020541.0,8469675.0,L,80.0,80.0,85.71428571,2013021220_123,Even,False,False,0.0
29226,2006021216.0,8448382.0,L,91.42857143,92.30769231,95.23809524,2012020086_91,Even,False,False,0.0
9206,2014020632.0,8468685.0,L,90.625,100.0,93.10344828,2016020824_266,Even,False,False,0.0
9160,2014020651.0,8474765.0,L,90.90909091,100.0,95.0,2015020055_265,Power Play,False,False,0.0
29253,2006021213.0,8470584.0,W,93.33333333,75.0,100.0,2013020831_158,Even,True,False,0.0
25243,2008020495.0,8460704.0,W,92.0,100.0,94.11764706,2014020060_239,Even,False,False,0.0
27714,2007020675.0,8468481.0,L,90.47619048,100.0,93.75,2014020746_366,Even,False,True,0.0
9038,2014020981.0,8476234.0,W,92.59259259,100.0,95.45454545,2016020487_163,Power Play,False,False,0.0
9077,2014020460.0,8473607.0,L,86.11111111,83.33333333,89.65517241,2017020549_47,Even,False,False,0.0
7269,2015020450.0,8476914.0,L,93.10344828,100.0,96.15384615,2017021021_112,Power Play,False,False,0.0
1087,2017021239.0,8474596.0,L,84.61538462,50.0,91.30434783,2016020801_139,Even,False,False,0.0
25313,2008020436.0,8473461.0,W,96.0,100.0,100.0,2014020885_229,Even,False,False,0.0
7244,2017020543.0,8471695.0,W,96.77419355,100.0,100.0,2016020617_55,Power Play,False,False,0.0
25311,2008020190.0,8473975.0,W,86.66666667,100.0,85.71428571,2014020885_184,Even,False,False,0.0
9098,2014020984.0,8475361.0,L,82.60869565,85.71428571,92.85714286,2017020306_306,Even,False,False,0.0
27723,2007020491.0,8470140.0,W,94.11764706,88.88888889,100.0,2013020177_30,Even,False,False,0.0
25302,2008020330.0,8460704.0,L,84.61538462,100.0,85.71428571,2014020162_157,Even,False,False,0.0
25294,2008021224.0,8473461.0,L,81.48148148,50.0,87.5,2014021195_138,Even,True,False,0.0
55536,2018021090.0,8468011.0,L,75.0,80.0,76.92307692,2009020870_12,Even,False,False,0.0
32032,2002021062.0,8448382.0,W,87.5,0.0,100.0,2012020274_112,Even,False,False,0.0
25263,2008020416.0,8470860.0,L,86.36363636,100.0,85.71428571,2014021108_208,Even,False,False,0.0
47603,2019020459.0,8476412.0,L,63.63636364,66.66666667,71.42857143,2011020210_91,Power Play,False,False,0.0
8918,2014020800.0,8473503.0,L,87.17948718,100.0,88.57142857,2017020204_172,Short Handed,False,False,0.0
29461,2006020678.0,8459140.0,L,88.88888889,100.0,88.23529412,2013020598_192,Even,False,False,0.0
47818,2019020505.0,8471469.0,L,81.81818182,100.0,80.0,2010020876_49,Even,False,False,0.0
25936,2007020484.0,8462044.0,L,97.2972973,100.0,100.0,2014020797_156,Even,False,False,0.0
27373,2007020126.0,8448535.0,W,89.65517241,100.0,89.47368421,2014020724_289,Even,False,True,0.0
49216,2019020830.0,8475683.0,L,79.31034483,75.0,83.33333333,2011021070_80,Even,False,False,0.0
49242,2019020830.0,8475683.0,L,79.31034483,75.0,83.33333333,2010020585_176,Power Play,False,False,0.0
31271,2002020056.0,8451033.0,W,96.2962963,100.0,100.0,2013020294_179,Even,True,False,0.0
29573,2006021172.0,8448535.0,L,85.71428571,66.66666667,91.66666667,2013020822_170,Even,False,False,0.0
31315,2002020833.0,8460712.0,L,86.36363636,100.0,88.23529412,2013020971_10,Even,True,False,0.0
25857,2007020805.0,8462161.0,W,90.32258065,100.0,92.30769231,2014020256_179,Power Play,True,False,0.0
47883,2019020527.0,8471469.0,W,90.0,80.0,95.83333333,2011020181_137,Even,False,False,0.0
304,2016021029.0,8475883.0,L,62.5,100.0,66.66666667,2017020625_116,Even,False,False,0.0
8649,2014020363.0,8467950.0,L,89.28571429,100.0,92.30769231,2015020362_263,Power Play,False,False,0.0
31369,2002020042.0,8466141.0,L,88.46153846,87.5,94.11764706,2013020542_180,Even,False,False,0.0
8658,2014020929.0,8475660.0,L,90.90909091,100.0,93.10344828,2016020528_326,Even,True,False,0.0
31378,2002020390.0,8459432.0,L,84.61538462,66.66666667,90.90909091,2013020001_178,Even,False,False,0.0
8667,2014020176.0,8470147.0,L,91.66666667,100.0,90.47619048,2015020108_59,Power Play,False,False,0.0
49199,2019020824.0,8475156.0,L,92.30769231,100.0,95.0,2010021183_161,Even,False,False,0.0
29594,2006020047.0,8468685.0,L,72.72727273,66.66666667,88.88888889,2013020080_159,Power Play,False,False,0.0
27355,2007021137.0,8469548.0,L,77.77777778,85.71428571,80.0,2014020296_170,Even,False,False,0.0
7546,2016020981.0,8473541.0,W,88.88888889,83.33333333,95.0,2017020791_132,Power Play,False,False,0.0
31092,2002020045.0,8460516.0,L,82.75862069,100.0,80.95238095,2012020383_161,Even,False,False,0.0
49172,2019020824.0,8475156.0,L,92.30769231,100.0,95.0,2010020952_254,Even,False,False,0.0
45973,2019020077.0,8475660.0,L,85.0,100.0,88.88888889,2011020725_134,Even,False,False,0.0
29615,2006020418.0,8460516.0,L,85.18518519,66.66666667,100.0,2012020292_50,Power Play,False,False,0.0
55804,2018021162.0,8470657.0,W,93.33333333,100.0,96.15384615,2009020927_20,Even,False,False,0.0
7548,2016020042.0,8471750.0,W,90.32258065,100.0,93.10344828,2017020791_250,Power Play,False,False,0.0
55801,2018021160.0,8471418.0,L,90.0,50.0,96.2962963,2009020927_9,Even,False,False,0.0
47907,2019020527.0,8471469.0,W,90.0,80.0,95.83333333,2010020812_138,Even,False,False,0.0
47997,2019020551.0,8477465.0,W,92.85714286,100.0,95.83333333,2011020363_319,Even,True,False,0.0
47987,2019020551.0,8477465.0,W,92.85714286,100.0,95.83333333,2011020363_28,Power Play,False,False,0.0
26016,2007021101.0,8468550.0,L,83.33333333,50.0,90.47619048,2014020881_219,Even,False,False,0.0
8566,2014020226.0,8473607.0,L,79.31034483,66.66666667,89.47368421,2016021113_246,Even,False,False,0.0
47945,2019020542.0,8477424.0,L,79.16666667,0.0,90.47619048,2011021185_371,Power Play,False,False,0.0
5941,2016020854.0,8469514.0,L,80.95238095,50.0,88.88888889,2015021027_154,Even,True,False,0.0
8672,2014020898.0,8476341.0,L,87.09677419,90.0,90.0,2015020108_213,Short Handed,True,False,0.0
25787,2007020737.0,8459579.0,L,86.95652174,77.77777778,100.0,2014020306_139,Even,False,False,0.0
7429,2015020038.0,8468685.0,L,89.28571429,60.0,100.0,2017021268_110,Even,False,False,0.0
47816,2019020503.0,8479496.0,L,90.0,85.71428571,95.45454545,2010020876_31,Even,False,False,0.0
25715,2007020033.0,8468550.0,L,87.5,50.0,100.0,2014021161_59,Even,True,False,0.0
8828,2014020996.0,8470880.0,W,75.0,83.33333333,77.77777778,2015021031_255,Short Handed,False,False,0.0
25707,2007020895.0,8471679.0,W,91.89189189,100.0,90.90909091,2014020118_128,Power Play,False,False,0.0
25689,2007020970.0,8464999.0,W,84.61538462,100.0,86.36363636,2014020482_306,Even,False,False,0.0
31562,2002020126.0,8445470.0,L,87.5,80.0,100.0,2013021086_192,Even,True,False,0.0
25684,2007020299.0,8464999.0,W,83.33333333,85.71428571,87.5,2014021024_315,Even,False,True,0.0
31566,2002021116.0,8459579.0,W,96.0,100.0,100.0,2012020405_76,Even,True,False,0.0
5875,2017020470.0,8475683.0,L,80.76923077,66.66666667,89.47368421,2015020959_136,Even,False,False,0.0
8869,2014020475.0,8468524.0,L,80.64516129,66.66666667,85.18518519,2016020167_183,Power Play,False,False,0.0
31592,2002020762.0,8445386.0,W,92.59259259,100.0,95.23809524,2012020659_140,Even,False,False,0.0
8886,2014020584.0,8473523.0,L,88.88888889,100.0,90.90909091,2017021244_295,Power Play,False,False,0.0
31614,2002021073.0,8467959.0,L,86.20689655,80.0,91.30434783,2013021147_291,Power Play,False,False,0.0
8899,2014020514.0,8474690.0,L,88.46153846,100.0,90.90909091,2017020563_150,Even,False,False,0.0
25646,2007020251.0,8468550.0,L,82.14285714,75.0,86.95652174,2014020470_114,Even,False,False,0.0
5860,2016020105.0,8469514.0,W,92.30769231,100.0,95.45454545,2017020504_253,Even,False,False,0.0
31516,2002020960.0,8460704.0,L,84.61538462,66.66666667,90.90909091,2013020523_127,Even,False,False,0.0
25722,2007020284.0,8468685.0,W,86.95652174,100.0,89.47368421,2014021161_324,Even,False,False,0.0
25723,2007020284.0,8470594.0,L,84.61538462,85.71428571,88.88888889,2014020473_72,Even,False,False,0.0
297,2015020022.0,8476234.0,L,84.61538462,91.66666667,84.61538462,2016020986_324,Even,False,True,0.0
8696,2014020682.0,8471774.0,L,85.29411765,66.66666667,90.0,2016020224_213,Power Play,False,False,0.0
47789,2019020505.0,8471469.0,L,81.81818182,100.0,80.0,2010020022_21,Even,False,False,0.0
47787,2019020503.0,8479496.0,L,90.0,85.71428571,95.45454545,2011020792_161,Even,False,False,0.0
47767,2019020498.0,8480382.0,W,83.33333333,100.0,87.5,2010021115_252,Even,False,False,0.0
47743,2019020498.0,8480382.0,W,83.33333333,100.0,87.5,2010020117_302,Even,False,False,0.0
8748,2014020751.0,8473541.0,L,85.71428571,66.66666667,91.66666667,2015020746_211,Even,False,False,0.0
926,2015020408.0,8470860.0,W,93.47826087,100.0,95.12195122,2015020869_19,Even,True,False,0.0
7469,2015020659.0,8475883.0,W,91.66666667,80.0,100.0,2015020960_101,Power Play,False,False,0.0
938,2016021206.0,8476883.0,W,93.10344828,100.0,95.83333333,2016020488_125,Even,False,False,0.0
31478,2002020121.0,8460497.0,L,84.84848485,87.5,87.5,2013020842_289,Even,False,False,0.0
8807,2014020441.0,8475683.0,W,91.66666667,100.0,92.59259259,2017020641_89,Power Play,False,False,0.0
31490,2002020139.0,8445470.0,L,66.66666667,100.0,66.66666667,2013020767_202,Power Play,False,False,0.0
27409,2007020410.0,8462147.0,L,94.28571429,88.88888889,100.0,2014021132_140,Even,True,False,0.0
25727,2007021131.0,8455710.0,L,78.94736842,75.0,85.71428571,2014020473_158,Even,False,False,0.0
16386,2010020250.0,8470880.0,L,89.13043478,90.0,91.42857143,2017020434_156,Power Play,False,False,0.0
22787,2009020118.0,8470860.0,W,95.45454545,100.0,100.0,2014020582_247,Even,True,False,0.0
23477,2008020487.0,8458988.0,W,90.625,85.71428571,95.83333333,2014020807_337,Even,True,False,0.0
3217,2015021017.0,8475839.0,W,96.0,100.0,100.0,2017020710_109,Even,True,False,0.0
18832,2010020510.0,8470594.0,W,94.11764706,91.66666667,100.0,2017020452_71,Even,False,False,0.0
18828,2010020869.0,8473607.0,L,89.28571429,0.0,96.15384615,2016020441_214,Even,False,False,0.0
53383,2018020587.0,8471695.0,W,92.85714286,100.0,96.0,2009020409_18,Power Play,False,False,0.0
53380,2018020585.0,8475660.0,L,82.5,100.0,83.33333333,2009020409_5,Even,False,False,0.0
14776,2012020348.0,8474596.0,W,88.46153846,88.88888889,93.75,2016020888_46,Even,False,False,0.0
38408,2005020530.0,8469675.0,L,87.80487805,83.33333333,91.17647059,2013020451_300,Even,False,False,0.0
38442,2005020837.0,8469675.0,L,82.60869565,66.66666667,89.47368421,2013020401_193,Short Handed,False,False,0.0
38450,2005021222.0,8468685.0,L,84.375,60.0,92.30769231,2012020264_18,Even,False,False,0.0
42001,2001020356.0,8457791.0,L,80.76923077,50.0,86.95652174,2010020849_29,Power Play,False,False,0.0
3218,2015021017.0,8475299.0,L,88.0,0.0,95.65217391,2017020710_124,Power Play,False,False,0.0
33887,2003020841.0,8459463.0,W,85.71428571,50.0,100.0,2013020135_292,Even,False,False,0.0
18623,2011020180.0,8471679.0,W,97.05882353,100.0,100.0,2017020347_92,Even,False,False,0.0
14805,2013021124.0,8475681.0,L,84.375,92.85714286,87.5,2015021161_359,Even,False,True,0.0
53352,2018020587.0,8471695.0,W,92.85714286,100.0,96.0,2009020838_18,Even,False,False,0.0
53349,2018020585.0,8475660.0,L,82.5,100.0,83.33333333,2009020838_1,Even,False,False,0.0
52106,2018020295.0,8479193.0,L,80.0,100.0,81.81818182,2010021200_94,Even,False,False,0.0
18595,2011020189.0,8473461.0,L,75.0,75.0,78.26086957,2015020890_275,Even,False,False,0.0
38512,2005021049.0,8467511.0,W,91.66666667,71.42857143,100.0,2013020518_153,Even,False,False,0.0
41989,2001020309.0,8451033.0,L,72.22222222,100.0,73.33333333,2011020375_250,Even,False,False,0.0
14810,2013020928.0,8471750.0,L,89.28571429,100.0,90.90909091,2015020200_270,Even,True,False,0.0
38333,2005020931.0,8469461.0,W,87.87878788,85.71428571,92.0,2013020828_207,Even,False,False,0.0
42096,2001020967.0,8457714.0,L,83.33333333,100.0,86.36363636,2010020261_239,Power Play,False,False,0.0
52083,2018020295.0,8479193.0,L,80.0,100.0,81.81818182,2010020242_234,Even,False,False,0.0
3187,2017020189.0,8468685.0,W,96.42857143,100.0,100.0,2016020938_188,Short Handed,False,False,0.0
38182,2005020097.0,8466290.0,L,83.33333333,100.0,85.71428571,2013020634_105,Even,True,False,0.0
42268,2001020852.0,8459252.0,L,78.26086957,75.0,83.33333333,2010020233_47,Even,True,False,0.0
3132,2015020995.0,8477202.0,L,91.89189189,100.0,93.93939394,2016020462_392,Even,True,False,0.0
3133,2015020995.0,8470320.0,W,87.5,100.0,90.90909091,2017020317_16,Even,False,False,0.0
3136,2015020250.0,8477237.0,L,63.63636364,100.0,66.66666667,2017020317_195,Even,True,False,0.0
52046,2018020284.0,8471469.0,L,91.30434783,100.0,95.23809524,2010020146_98,Even,True,False,0.0
52049,2018020285.0,8474889.0,L,85.29411765,100.0,85.18518519,2010020146_162,Short Handed,False,False,0.0
42231,2001020620.0,8460704.0,W,97.22222222,100.0,100.0,2010020677_56,Even,False,False,0.0
14631,2013021005.0,8470594.0,L,90.0,80.0,94.11764706,2016020979_88,Power Play,False,False,0.0
18920,2010020763.0,8468524.0,L,89.18918919,87.5,92.85714286,2016020147_211,Power Play,False,False,0.0
18915,2011021071.0,8460806.0,L,85.71428571,83.33333333,92.85714286,2017021247_67,Even,False,False,0.0
42151,2001020367.0,8464715.0,L,90.0,100.0,90.0,2011020915_43,Even,False,False,0.0
3176,2015020637.0,8476999.0,W,93.33333333,100.0,96.42857143,2017020881_332,Even,False,True,0.0
18879,2011020422.0,8473523.0,L,87.87878788,75.0,96.2962963,2016021213_166,Power Play,False,False,0.0
3178,2015020413.0,8469608.0,L,85.71428571,100.0,88.23529412,2015020569_117,Power Play,True,False,0.0
42144,2001020700.0,8455994.0,W,95.0,100.0,100.0,2011020032_219,Even,False,False,0.0
18868,2011020510.0,8460705.0,L,84.61538462,66.66666667,90.90909091,2016020538_221,Even,False,False,0.0
14698,2013020342.0,8471715.0,L,94.28571429,100.0,96.875,2017020968_29,Even,False,False,0.0
42122,2001020045.0,8455994.0,L,90.90909091,100.0,94.11764706,2011020170_180,Even,False,False,0.0
18545,2010020762.0,8470140.0,L,84.61538462,60.0,95.0,2016021050_327,Power Play,False,False,0.0
3237,2015020897.0,8475839.0,L,94.44444444,100.0,96.875,2015020961_277,Even,False,False,0.0
41973,2001020566.0,8460806.0,L,82.35294118,100.0,84.61538462,2011020685_11,Even,False,False,0.0
18274,2011020570.0,8455710.0,L,90.625,50.0,96.55172414,2016020391_58,Even,False,False,0.0
18263,2010020700.0,8475683.0,W,92.59259259,100.0,95.83333333,2015021080_282,Power Play,False,False,0.0
52182,2018020316.0,8476945.0,W,88.0,50.0,95.45454545,2010020883_135,Power Play,False,False,0.0
41754,2001020119.0,8469463.0,L,83.87096774,75.0,90.90909091,2010021072_180,Even,True,False,0.0
3352,2016020818.0,8466141.0,W,86.66666667,75.0,92.0,2016021119_49,Even,False,False,0.0
52207,2018020326.0,8474596.0,L,90.90909091,100.0,93.33333333,2010021005_89,Even,False,False,0.0
18238,2011021152.0,8473575.0,L,95.45454545,100.0,100.0,2017020011_210,Even,False,False,0.0
18210,2010020508.0,8455710.0,L,64.28571429,0.0,75.0,2015021024_132,Even,False,False,0.0
15088,2011020222.0,8455710.0,L,85.0,100.0,85.71428571,2016020421_81,Power Play,True,False,0.0
38825,2000021171.0,8466290.0,L,80.0,75.0,86.66666667,2011020338_192,Even,False,False,0.0
3364,2016020720.0,8475215.0,W,89.74358974,85.71428571,93.5483871,2016020500_74,Even,False,False,0.0
41702,2001020618.0,8448382.0,W,90.0,100.0,100.0,2011020585_32,Even,True,False,0.0
41689,2001020487.0,8459132.0,L,83.33333333,80.0,87.5,2011020470_123,Even,False,False,0.0
38836,2000020214.0,8462052.0,L,83.33333333,90.90909091,83.33333333,2011020975_285,Even,True,False,0.0
41668,2001020928.0,8458584.0,L,95.65217391,100.0,100.0,2010020867_247,Even,True,False,0.0
18160,2010020445.0,8462147.0,W,91.66666667,0.0,100.0,2017020970_81,Even,False,False,0.0
18146,2011020341.0,8464999.0,L,91.30434783,100.0,95.0,2015020322_79,Even,False,False,0.0
38869,2000020712.0,8458568.0,L,88.57142857,87.5,92.30769231,2010020462_168,Power Play,False,False,0.0
3382,2015020108.0,8473541.0,L,81.48148148,71.42857143,89.47368421,2017020652_337,Even,True,False,0.0
41660,2001020588.0,8447687.0,W,88.88888889,100.0,93.33333333,2011021225_167,Power Play,False,False,0.0
15057,2011020355.0,8455710.0,L,76.0,100.0,78.26086957,2016020920_113,Even,False,False,0.0
41796,2001020492.0,8460704.0,L,86.20689655,100.0,85.0,2011020588_327,Even,False,True,0.0
53316,2018020574.0,8476945.0,L,89.28571429,100.0,90.47619048,2009020144_12,Even,False,False,0.0
4346,2016020295.0,8471469.0,W,94.28571429,100.0,96.77419355,2015020134_251,Even,False,False,0.0
3252,2016020687.0,8476899.0,W,96.42857143,100.0,100.0,2015020254_264,Even,False,False,0.0
38586,2005020434.0,8459463.0,W,87.09677419,88.88888889,91.66666667,2011020365_136,Even,False,False,0.0
14842,2012020595.0,8473972.0,L,75.0,83.33333333,77.77777778,2016020606_85,Power Play,False,False,0.0
14870,2013020401.0,8475681.0,L,90.0,100.0,92.85714286,2017020636_17,Short Handed,False,False,0.0
52130,2018020306.0,8475660.0,L,80.64516129,50.0,85.71428571,2011020004_61,Even,False,False,0.0
